,book,author,price
1695,เพลิงผลาญรัก (ซีรี่ส์ชุด เพลิงพ่ายใจ ลำดับที่ 2),รุ้งจันทรา,247.50 บาท
1696,เพียงรักข้ามภพ เล่ม 1,Wing Ying,216.00 บาท
1697,เพียงรักข้ามภพ เล่ม 2 (เล่มจบ),Wing Ying,216.00 บาท
1698,ใยรักร้อยใจ,เพลงพฤกษา,310.50 บาท
1699,อ้อนรักจอมทมิฬ (ซีรี่ส์ชุด อ้อนรัก ลำดับที่ 3),นศามณี,265.50 บาท
1700,เผลอรักพลั้งใจ,รวีดารา,301.50 บาท
1701,เกี่ยวก้อยกามเทพ : ซีรีส์ชุดรักกรุบกริบ,ผักบุ้ง,306.00 บาท
1702,กู่มี่เอิน ต้าเจี่ยผู้ยิ่งใหญ่ เล่ม 2,Riordan (ไรออร์แดน),243.00 บาท
1703,ไทเฮาสลับร่าง พร่าพร่างยั่วยวน,Ana K.,261.00 บาท
1704,รักรุกฆาต : ซีรีส์ชุดรักกรุบกริบ,เก้าแต้ม,270.00 บาท
1705,อ้อนรักคุณแม่แก้ขัด,ณิวาริน,216.00 บาท
1706,เติมรักให้เต็มใจ : ซีรีส์ Even for you,มิณรญา,279.00 บาท
1707,แสนรักสลักใจ : ซีรีส์ชุดรักกรุบกริบ,ณัฐกฤตา,306.00 บาท
1708,ไม่สิ้น...สุดรัก : นวนิยายชุด ตรงนี้...ที่รัก,เมญาณี,252.00 บาท
1709,วิวาห์รักแดนทราย (ซีรี่ส์ชุด แดนทรายซ่อนรัก ลำดับที่ 1),วรินทร์นารี,247.50 บาท
1710,ท่านประธานอ้อนรัก,กานต์มณี,274.50 บาท
1711,ฮวาเอ๋อร์สามีเจ้ารอเข้าห้องหอ,ตันเหมย,238.50 บาท
1712,จอมทมิฬสั่งรัก,พุธิตา,143.10 บาท
1713,อ้อนรักคุณหมอน้ำแข็ง,เลิศมณี,269.10 บาท
1714,กลรักจอมบงการ,ณจันทร์นรา,229.50 บาท
1715,ปลายสายรู้งสุดขอบฟ้า เล่ม 1,แอลลี่,270.00 บาท
1716,ปลายสายรู้งสุดขอบฟ้า เล่ม 2,แอลลี่,270.00 บาท
1717,เสน่หาปาฏิหาริย์,สร้อยทับทิม,270.00 บาท
1718,พ่ายรักเมียชั่วคราว,พิรฏา,238.50 บาท
1719,แผนเล่ห์รักร้าย,ติกาหลัง,247.50 บาท
1720,บ่วงรัตติกาล,อรพิม,324.00 บาท
1721,รักสุดท้ายของเทวัญ,นิมมานรดี,283.50 บาท
1722,นางซินของซาตาน (ซีรี่ส์ชุด ยอดรักซาตาน ลำดับที่ 2),กัณฑ์กนิษฐ์,265.50 บาท
1723,หนิงเฟิ่ง เล่ม 3,แมวไม่เล็ก,315.00 บาท
1724,หนิงเฟิ่ง เล่ม 2,แมวไม่เล็ก,234.00 บาท
1725,เล่ห์รักเถ้าแก่เนี้ย,ซิงเทียน,276.30 บาท
1726,เงารัก,ศรีฟ้า ลดาวัลย์,261.00 บาท
1727,เมืองแก้ว,สีฟ้า,378.00 บาท
1728,"นิยายเรื่องนี้ ""พัง"" เพราะข้า!",คลุมพิรุณ,288.00 บาท
1729,ซ่อนเล่ห์พญามาร,มิราด้า,134.10 บาท
1730,สัญญารักเพียงเธอ,เกษวดี ดารัณยา,242.10 บาท
1731,เจ้านายหนุ่มทาสรัก,พลอยดาว,143.10 บาท
1732,เล่ห์บารมี,ลานีน,252.00 บาท
1733,ลิขิตร้ายพ่ายรัก,ชลันตี,243.00 บาท
1734,รักร้ายสาย Beach,ลัลลาบาย,216.00 บาท
1735,เธอคือของขวัญ,ส้มผัก,315.00 บาท
1736,เสน่หาพยัคฆินทร์,ยามาระตี,252.00 บาท
1737,เฉือนคมรัก,คีตญาณ์,441.00 บาท
1738,หวน (เล่ม 1-2),กันฝู,828.00 บาท
1739,ฮูหยินของข้าโปรดวางมีดทำครัวของเจ้าลงก่อนเถอะ เล่ม 1-2 (2 เล่มจบ),missty,630.00 บาท
1740,P.S. I Still Love You ป.ล.ฉันยังรักเธอ,เจนนี่ ฮาน,243.00 บาท
1741,Hunting Jungle ล่ารักทรชน เล่ม 1,XuanEr,198.00 บาท
1742,กำราบทศกัณฐ์,มาหยาราตรี,261.00 บาท
1743,ลำนำรักปักษาสวรรค์,ไป๋ชิงหง,342.00 บาท
1744,เจ้าใจจอมขวัญ,ตรียาฐิ์,274.50 บาท
1745,สามีรีเทิร์นอ้างสิทธิ์รัก,ศรัณภัสร์,238.50 บาท
1746,เสน่หาอาญาใจ (ซีรี่ส์ชุด ดวงใจคีรานอฟ ลำดับที่ 5),สิระสา,274.50 บาท
1747,ชายาซาตาน (ซีรี่ส์ชุด เมืองเถื่อน ลำดับที่ 10 ),กัณฑ์กนิษฐ์,247.50 บาท
1748,อ้อนรักคุณพ่อวายร้าย (ซีรี่ส์ชุุด อ้อนรัก ลำดับที่ 2),นศามณี,238.50 บาท
1749,เพลิงนาคา,ชลนิล,306.00 บาท
1750,บอดี้การ์ดขอรัก,กานต์มณี,274.50 บาท
1751,เทพบุตรร้ายต้องฤทธิ์รัก,ม่านดาริกา,283.50 บาท
1752,นิรันดร์บรรจบ,ราตรีนิมิต,242.10 บาท
1753,Lady Chatterley's Lover ชู้รัก เลดี้แชตเตอร์เลย์,ดี.เอช.ลอว์เรนซ์(D.H.Lawrence),346.50 บาท
1754,รักในทางปฏิบัติ (ซีรี่ส์ชุด อาการรัก),ฬีรดา,238.50 บาท
1755,ปรารถนารักนางบำเรอ (ซีรี่ส์ชุด ดวงใจอิตาลี ลำดับที่ 3),วรินทร์นารี,238.50 บาท
1756,กลลวงรักมาเฟียร้าย,เทเรน่า,269.10 บาท
1757,แผนร้ายจอมทะนง,ชาล็อต (วไลกร),143.10 บาท
1758,ทัณฑ์รักเทพบุตรร้อยเล่ห์,เทเรน่า,143.10 บาท
1759,เสน่หาใกล้ใจ,ปัณฑารีย์,238.50 บาท
1760,ภรรยาจอมทมิฬ (ซีรี่ส์ชุด เมืองเถื่อน ลำดับที่ 9),กัณฑ์กนิษฐ์,274.50 บาท
1761,My Husband ทูนหัวผัวขา,มิรา,351.00 บาท
1762,My Dear มายเดียร์เมียจ๋า,มิรา,351.00 บาท
1763,ปองปรารถนา,โอบขวัญ,247.50 บาท
1764,พรหมยิหวา,นวตา,252.00 บาท
1765,Race Queen รักอันตรายของนายจอมโหด,อัมริสา,333.00 บาท
1766,มนตร์รักเสียงแคน,ดาริยา,252.00 บาท
1767,Sweet December ฤดูหนาวแสนหวาน,ทะเลสีขาว,405.00 บาท
1768,ข้าขอนอนสักงีบเถิด,กัญฉัตร,279.00 บาท
1769,สามภพดั่งดวงใจ ภาคพานพบ,ญานภา,315.00 บาท
1770,เปลือยหัวใจ,พิมาลินย์,256.50 บาท
1771,ไฟรักร้อยเล่ห์ (ซีรี่ส์ชุด ดวงใจคีรานอฟ ลำดับที่ 4),อัยย์ญาดา,265.50 บาท
1772,Box Set ชุด Dealing With Beautiful Liar,รวมนักเขียน Romantic,"1,079.10 บาท"
1773,บำเรอรักเทพบุตรมาเฟีย,เวฬุฬี,269.10 บาท
1774,ซาตานสวมรอยรัก,เวฬุฬี,143.10 บาท
1775,หลงรสรัก CEO,ชุติมันต์,143.10 บาท
1776,จอมวายร้ายกระชากรัก,บุษบาบัญ,143.10 บาท
1777,ตื๊อรักแม่ทัพสาว เล่ม 1,เอ๋อร์หวางหนี่อิง,423.00 บาท
